location,time,cases,deaths,n
USA-Washington,2020-03-19,1187,66,16
USA-Washington,2020-03-20,1376,74,16
USA-Washington,2020-03-21,1524,83,16
USA-Washington,2020-03-22,1793,94,16
USA-Washington,2020-03-23,1996,95,16
USA-Washington,2020-03-24,2221,110,16
USA-Washington,2020-03-25,2469,123,16
USA-Washington,2020-03-26,2580,132,16
Netherlands,2020-03-06,128,1,21
Netherlands,2020-03-07,188,1,21
Netherlands,2020-03-08,265,3,21
Netherlands,2020-03-09,321,3,21
Netherlands,2020-03-10,382,4,21
Netherlands,2020-03-11,503,5,21
Netherlands,2020-03-12,614,5,21
Netherlands,2020-03-13,805,10,21
Netherlands,2020-03-14,960,12,21
Netherlands,2020-03-15,1136,20,21
Netherlands,2020-03-16,1414,24,21
Netherlands,2020-03-17,1704,43,21
Netherlands,2020-03-18,2052,58,21
Netherlands,2020-03-19,2461,76,21
Netherlands,2020-03-20,2994,106,21
Netherlands,2020-03-21,3631,136,21
Netherlands,2020-03-22,4204,179,21
Netherlands,2020-03-23,4749,213,21
Netherlands,2020-03-24,5560,276,21
Netherlands,2020-03-25,6412,356,21
Netherlands,2020-03-26,7431,434,21
Albania,2020-03-11,10,1,15
Albania,2020-03-12,11,1,15
Albania,2020-03-13,23,1,15
Albania,2020-03-14,33,1,15
Albania,2020-03-15,38,1,15
Albania,2020-03-16,42,1,15
Albania,2020-03-17,51,1,15
Albania,2020-03-18,55,1,15
Albania,2020-03-19,59,2,15
Albania,2020-03-20,70,2,15
Albania,2020-03-21,70,2,15
Albania,2020-03-22,76,2,15
Albania,2020-03-23,89,2,15
Albania,2020-03-24,100,4,15
Albania,2020-03-25,123,5,15
Argentina,2020-03-08,9,1,18
Argentina,2020-03-09,12,1,18
Argentina,2020-03-10,17,1,18
Argentina,2020-03-11,19,1,18
Argentina,2020-03-12,19,1,18
Argentina,2020-03-13,31,1,18
Argentina,2020-03-14,34,2,18
Argentina,2020-03-15,45,2,18
Argentina,2020-03-16,56,2,18
Argentina,2020-03-17,65,2,18
Argentina,2020-03-18,79,2,18
Argentina,2020-03-19,97,2,18
Argentina,2020-03-20,128,3,18
Argentina,2020-03-21,158,3,18
Argentina,2020-03-22,225,4,18
Argentina,2020-03-23,266,4,18
Argentina,2020-03-24,301,4,18
Argentina,2020-03-25,387,6,18
Algeria,2020-03-12,20,1,14
Algeria,2020-03-13,24,1,14
Algeria,2020-03-14,26,2,14
Algeria,2020-03-15,37,2,14
Algeria,2020-03-16,48,4,14
Algeria,2020-03-17,60,4,14
Algeria,2020-03-18,60,5,14
Algeria,2020-03-19,73,6,14
Algeria,2020-03-20,82,7,14
Algeria,2020-03-21,94,10,14
Algeria,2020-03-22,94,10,14
Algeria,2020-03-23,102,15,14
Algeria,2020-03-24,189,17,14
Algeria,2020-03-25,231,17,14
Australia,2020-03-01,26,1,25
Australia,2020-03-02,29,1,25
Australia,2020-03-03,33,1,25
Australia,2020-03-04,41,1,25
Australia,2020-03-05,52,2,25
Australia,2020-03-06,59,2,25
Australia,2020-03-07,63,2,25
Australia,2020-03-08,74,3,25
Australia,2020-03-09,80,3,25
Australia,2020-03-10,100,3,25
Australia,2020-03-11,112,3,25
Australia,2020-03-12,126,3,25
Australia,2020-03-13,156,3,25
Australia,2020-03-14,197,3,25
Australia,2020-03-15,249,3,25
Australia,2020-03-16,298,5,25
Australia,2020-03-17,375,5,25
Australia,2020-03-18,454,5,25
Australia,2020-03-19,565,6,25
Australia,2020-03-20,709,6,25
Australia,2020-03-21,874,7,25
Australia,2020-03-22,1098,7,25
Australia,2020-03-23,1709,7,25
Australia,2020-03-24,1823,7,25
Australia,2020-03-25,2423,8,25
Austria,2020-03-12,246,1,14
Austria,2020-03-13,361,1,14
Austria,2020-03-14,504,1,14
Austria,2020-03-15,655,1,14
Austria,2020-03-16,860,1,14
Austria,2020-03-17,1016,3,14
Austria,2020-03-18,1332,3,14
Austria,2020-03-19,1646,4,14
Austria,2020-03-20,2196,6,14
Austria,2020-03-21,2649,6,14
Austria,2020-03-22,3024,8,14
Austria,2020-03-23,3631,16,14
Austria,2020-03-24,4486,25,14
Austria,2020-03-25,5282,30,14
Azerbaijan,2020-03-13,13,1,13
Azerbaijan,2020-03-14,15,1,13
Azerbaijan,2020-03-15,19,1,13
Azerbaijan,2020-03-16,19,1,13
Azerbaijan,2020-03-17,19,1,13
Azerbaijan,2020-03-18,28,1,13
Azerbaijan,2020-03-19,34,1,13
Azerbaijan,2020-03-20,44,1,13
Azerbaijan,2020-03-21,44,1,13
Azerbaijan,2020-03-22,53,1,13
Azerbaijan,2020-03-23,65,1,13
Azerbaijan,2020-03-24,72,1,13
Azerbaijan,2020-03-25,87,1,13
Bahrain,2020-03-16,214,1,10
Bahrain,2020-03-17,221,1,10
Bahrain,2020-03-18,237,1,10
Bahrain,2020-03-19,256,1,10
Bahrain,2020-03-20,269,1,10
Bahrain,2020-03-21,285,1,10
Bahrain,2020-03-22,306,1,10
Bahrain,2020-03-23,334,2,10
Bahrain,2020-03-24,339,2,10
Bahrain,2020-03-25,390,3,10
Belgium,2020-03-11,267,3,15
Belgium,2020-03-12,314,3,15
Belgium,2020-03-13,399,3,15
Belgium,2020-03-14,559,3,15
Belgium,2020-03-15,689,4,15
Belgium,2020-03-16,886,4,15
Belgium,2020-03-17,1085,5,15
Belgium,2020-03-18,1243,5,15
Belgium,2020-03-19,1486,14,15
Belgium,2020-03-20,1795,21,15
Belgium,2020-03-21,2257,37,15
Belgium,2020-03-22,2815,67,15
Belgium,2020-03-23,3401,75,15
Belgium,2020-03-24,3743,88,15
Belgium,2020-03-25,4269,122,15
Bulgaria,2020-03-11,7,1,15
Bulgaria,2020-03-12,7,1,15
Bulgaria,2020-03-13,23,1,15
Bulgaria,2020-03-14,31,1,15
Bulgaria,2020-03-15,41,2,15
Bulgaria,2020-03-16,51,2,15
Bulgaria,2020-03-17,62,2,15
Bulgaria,2020-03-18,81,2,15
Bulgaria,2020-03-19,92,2,15
Bulgaria,2020-03-20,105,3,15
Bulgaria,2020-03-21,127,3,15
Bulgaria,2020-03-22,163,3,15
Bulgaria,2020-03-23,185,3,15
Bulgaria,2020-03-24,201,3,15
Bulgaria,2020-03-25,220,3,15
Canada,2020-03-10,77,1,16
Canada,2020-03-11,93,1,16
Canada,2020-03-12,103,1,16
Canada,2020-03-13,138,1,16
Canada,2020-03-14,176,1,16
Canada,2020-03-15,244,1,16
Canada,2020-03-16,304,1,16
Canada,2020-03-17,424,4,16
Canada,2020-03-18,569,8,16
Canada,2020-03-19,690,9,16
Canada,2020-03-20,846,10,16
Canada,2020-03-21,971,12,16
Canada,2020-03-22,1231,13,16
Canada,2020-03-23,1430,18,16
Canada,2020-03-24,1646,24,16
Canada,2020-03-25,1959,27,16
Cases on an international conveyance Japan,2020-02-20,621,2,13
Cases on an international conveyance Japan,2020-02-21,634,2,13
Cases on an international conveyance Japan,2020-02-22,634,2,13
Cases on an international conveyance Japan,2020-02-23,634,2,13
Cases on an international conveyance Japan,2020-02-24,691,3,13
Cases on an international conveyance Japan,2020-02-25,691,3,13
Cases on an international conveyance Japan,2020-02-26,691,4,13
Cases on an international conveyance Japan,2020-02-27,705,4,13
Cases on an international conveyance Japan,2020-02-28,705,4,13
Cases on an international conveyance Japan,2020-02-29,705,6,13
Cases on an international conveyance Japan,2020-03-01,705,6,13
Cases on an international conveyance Japan,2020-03-02,705,6,13
Cases on an international conveyance Japan,2020-03-10,696,7,13
China,2020-01-11,59,1,75
China,2020-01-12,59,1,75
China,2020-01-13,59,1,75
China,2020-01-14,59,1,75
China,2020-01-15,59,2,75
China,2020-01-16,59,2,75
China,2020-01-17,63,2,75
China,2020-01-18,80,2,75
China,2020-01-19,216,3,75
China,2020-01-20,235,3,75
China,2020-01-21,386,6,75
China,2020-01-22,526,17,75
China,2020-01-23,623,17,75
China,2020-01-24,882,26,75
China,2020-01-25,1323,41,75
China,2020-01-26,1988,56,75
China,2020-01-27,2775,81,75
China,2020-01-28,4528,106,75
China,2020-01-29,5994,132,75
China,2020-01-30,7734,170,75
China,2020-01-31,9714,213,75
China,2020-02-01,11809,259,75
China,2020-02-02,14399,304,75
China,2020-02-03,17211,361,75
China,2020-02-04,20448,426,75
China,2020-02-05,24320,492,75
China,2020-02-06,28047,564,75
China,2020-02-07,31207,637,75
China,2020-02-08,34625,723,75
China,2020-02-09,37232,812,75
China,2020-02-10,40206,909,75
China,2020-02-11,42696,1017,75
China,2020-02-12,44724,1114,75
China,2020-02-13,59865,1368,75
China,2020-02-14,64021,1381,75
China,2020-02-15,66559,1524,75
China,2020-02-16,68566,1666,75
China,2020-02-17,70618,1771,75
China,2020-02-18,72508,1869,75
China,2020-02-19,74258,2008,75
China,2020-02-20,74652,2120,75
China,2020-02-21,75543,2238,75
China,2020-02-22,76369,2347,75
China,2020-02-23,77016,2445,75
China,2020-02-24,77234,2595,75
China,2020-02-25,77749,2665,75
China,2020-02-26,78159,2717,75
China,2020-02-27,78598,2746,75
China,2020-02-28,78927,2790,75
China,2020-02-29,79355,2837,75
China,2020-03-01,79929,2872,75
China,2020-03-02,80134,2914,75
China,2020-03-03,80261,2946,75
China,2020-03-04,80380,2983,75
China,2020-03-05,80497,3014,75
China,2020-03-06,80667,3044,75
China,2020-03-07,80768,3072,75
China,2020-03-08,80814,3099,75
China,2020-03-09,80859,3122,75
China,2020-03-10,80879,3139,75
China,2020-03-11,80908,3161,75
China,2020-03-12,80932,3172,75
China,2020-03-13,80954,3179,75
China,2020-03-14,80973,3194,75
China,2020-03-15,80995,3203,75
China,2020-03-16,81020,3217,75
China,2020-03-17,81130,3226,75
China,2020-03-18,81163,3242,75
China,2020-03-19,81238,3250,75
China,2020-03-20,81337,3254,75
China,2020-03-21,81416,3261,75
China,2020-03-22,81499,3267,75
China,2020-03-23,81649,3276,75
China,2020-03-24,81748,3283,75
China,2020-03-25,81847,3287,75
Denmark,2020-03-14,804,1,12
Denmark,2020-03-15,827,2,12
Denmark,2020-03-16,875,1,12
Denmark,2020-03-17,932,1,12
Denmark,2020-03-18,1024,4,12
Denmark,2020-03-19,1115,4,12
Denmark,2020-03-20,1151,6,12
Denmark,2020-03-21,1255,9,12
Denmark,2020-03-22,1326,13,12
Denmark,2020-03-23,1395,13,12
Denmark,2020-03-24,1460,24,12
Denmark,2020-03-25,1591,32,12
Ecuador,2020-03-14,23,1,12
Ecuador,2020-03-15,28,2,12
Ecuador,2020-03-16,37,2,12
Ecuador,2020-03-17,58,2,12
Ecuador,2020-03-18,111,2,12
Ecuador,2020-03-19,168,3,12
Ecuador,2020-03-20,199,3,12
Ecuador,2020-03-21,426,7,12
Ecuador,2020-03-22,532,7,12
Ecuador,2020-03-23,789,14,12
Ecuador,2020-03-24,981,18,12
Ecuador,2020-03-25,1082,27,12
Egypt,2020-03-08,49,1,18
Egypt,2020-03-09,49,1,18
Egypt,2020-03-10,55,1,18
Egypt,2020-03-11,59,1,18
Egypt,2020-03-12,60,1,18
Egypt,2020-03-13,80,2,18
Egypt,2020-03-14,93,2,18
Egypt,2020-03-15,93,2,18
Egypt,2020-03-16,110,2,18
Egypt,2020-03-17,126,2,18
Egypt,2020-03-18,166,4,18
Egypt,2020-03-19,196,6,18
Egypt,2020-03-20,210,6,18
Egypt,2020-03-21,256,7,18
Egypt,2020-03-22,285,8,18
Egypt,2020-03-23,294,10,18
Egypt,2020-03-24,327,14,18
Egypt,2020-03-25,366,19,18
France,2020-02-15,11,1,40
France,2020-02-16,11,1,40
France,2020-02-17,12,1,40
France,2020-02-18,12,1,40
France,2020-02-19,12,1,40
France,2020-02-20,12,1,40
France,2020-02-21,12,1,40
France,2020-02-22,12,1,40
France,2020-02-23,12,1,40
France,2020-02-24,12,1,40
France,2020-02-25,12,1,40
France,2020-02-26,14,1,40
France,2020-02-27,17,2,40
France,2020-02-28,38,2,40
France,2020-02-29,57,2,40
France,2020-03-01,100,2,40
France,2020-03-02,130,2,40
France,2020-03-03,178,3,40
France,2020-03-04,212,4,40
France,2020-03-05,285,4,40
France,2020-03-06,423,7,40
France,2020-03-07,613,9,40
France,2020-03-08,716,10,40
France,2020-03-09,1126,19,40
France,2020-03-10,1412,30,40
France,2020-03-11,1784,33,40
France,2020-03-12,2281,48,40
France,2020-03-13,2876,61,40
France,2020-03-14,3661,79,40
France,2020-03-15,4499,91,40
France,2020-03-16,5423,127,40
France,2020-03-17,6633,148,40
France,2020-03-18,7730,175,40
France,2020-03-19,9134,244,40
France,2020-03-20,10995,372,40
France,2020-03-21,12612,450,40
France,2020-03-22,14459,562,40
France,2020-03-23,16018,674,40
France,2020-03-24,19856,860,40
France,2020-03-25,22302,1100,40
Germany,2020-03-09,902,2,17
Germany,2020-03-10,1139,2,17
Germany,2020-03-11,1296,2,17
Germany,2020-03-12,1567,3,17
Germany,2020-03-13,2369,5,17
Germany,2020-03-14,3062,5,17
Germany,2020-03-15,3795,8,17
Germany,2020-03-16,4838,12,17
Germany,2020-03-17,6012,13,17
Germany,2020-03-18,7156,13,17
Germany,2020-03-19,8198,13,17
Germany,2020-03-20,14138,43,17
Germany,2020-03-21,18187,45,17
Germany,2020-03-22,21463,67,17
Germany,2020-03-23,24774,94,17
Germany,2020-03-24,29212,126,17
Germany,2020-03-25,31554,149,17
Greece,2020-03-11,90,1,15
Greece,2020-03-12,99,1,15
Greece,2020-03-13,133,1,15
Greece,2020-03-14,190,1,15
Greece,2020-03-15,228,3,15
Greece,2020-03-16,331,4,15
Greece,2020-03-17,352,4,15
Greece,2020-03-18,387,5,15
Greece,2020-03-19,418,5,15
Greece,2020-03-20,464,5,15
Greece,2020-03-21,495,8,15
Greece,2020-03-22,530,13,15
Greece,2020-03-23,624,15,15
Greece,2020-03-24,695,17,15
Greece,2020-03-25,743,20,15
Guatemala,2020-03-16,1,1,10
Guatemala,2020-03-17,6,1,10
Guatemala,2020-03-18,6,1,10
Guatemala,2020-03-19,8,1,10
Guatemala,2020-03-20,9,1,10
Guatemala,2020-03-21,13,1,10
Guatemala,2020-03-22,17,1,10
Guatemala,2020-03-23,19,1,10
Guatemala,2020-03-24,20,1,10
Guatemala,2020-03-25,21,1,10
Guyana,2020-03-12,1,1,14
Guyana,2020-03-13,1,1,14
Guyana,2020-03-14,1,1,14
Guyana,2020-03-15,4,1,14
Guyana,2020-03-16,4,1,14
Guyana,2020-03-17,4,1,14
Guyana,2020-03-18,4,1,14
Guyana,2020-03-19,5,1,14
Guyana,2020-03-20,5,1,14
Guyana,2020-03-21,5,1,14
Guyana,2020-03-22,5,1,14
Guyana,2020-03-23,5,1,14
Guyana,2020-03-24,5,1,14
Guyana,2020-03-25,5,1,14
Hungary,2020-03-15,31,1,11
Hungary,2020-03-16,39,1,11
Hungary,2020-03-17,50,1,11
Hungary,2020-03-18,50,1,11
Hungary,2020-03-19,73,1,11
Hungary,2020-03-20,85,1,11
Hungary,2020-03-21,85,4,11
Hungary,2020-03-22,131,4,11
Hungary,2020-03-23,167,7,11
Hungary,2020-03-24,187,8,11
Hungary,2020-03-25,226,10,11
Iceland,2020-03-15,138,5,10
Iceland,2020-03-17,199,1,10
Iceland,2020-03-18,247,1,10
Iceland,2020-03-19,250,1,10
Iceland,2020-03-20,330,1,10
Iceland,2020-03-21,409,1,10
Iceland,2020-03-22,473,1,10
Iceland,2020-03-23,568,1,10
Iceland,2020-03-24,588,2,10
Iceland,2020-03-25,648,2,10
India,2020-03-11,50,1,15
India,2020-03-12,73,1,15
India,2020-03-13,75,1,15
India,2020-03-14,83,2,15
India,2020-03-15,90,2,15
India,2020-03-16,93,2,15
India,2020-03-17,125,3,15
India,2020-03-18,137,3,15
India,2020-03-19,165,3,15
India,2020-03-20,191,4,15
India,2020-03-21,231,4,15
India,2020-03-22,320,4,15
India,2020-03-23,439,7,15
India,2020-03-24,492,9,15
India,2020-03-25,562,9,15
Indonesia,2020-03-11,19,1,15
Indonesia,2020-03-12,34,1,15
Indonesia,2020-03-13,69,4,15
Indonesia,2020-03-14,69,4,15
Indonesia,2020-03-15,96,4,15
Indonesia,2020-03-16,117,5,15
Indonesia,2020-03-17,134,5,15
Indonesia,2020-03-18,172,5,15
Indonesia,2020-03-19,172,5,15
Indonesia,2020-03-20,227,19,15
Indonesia,2020-03-21,309,25,15
Indonesia,2020-03-22,450,38,15
Indonesia,2020-03-23,514,48,15
Indonesia,2020-03-24,579,49,15
Indonesia,2020-03-25,686,55,15
Iran (Islamic Republic of),2020-02-19,2,2,36
Iran (Islamic Republic of),2020-02-20,2,2,36
Iran (Islamic Republic of),2020-02-21,5,2,36
Iran (Islamic Republic of),2020-02-22,18,4,36
Iran (Islamic Republic of),2020-02-23,28,5,36
Iran (Islamic Republic of),2020-02-24,43,8,36
Iran (Islamic Republic of),2020-02-25,61,12,36
Iran (Islamic Republic of),2020-02-26,95,15,36
Iran (Islamic Republic of),2020-02-27,139,19,36
Iran (Islamic Republic of),2020-02-28,245,26,36
Iran (Islamic Republic of),2020-02-29,388,34,36
Iran (Islamic Republic of),2020-03-01,593,43,36
Iran (Islamic Republic of),2020-03-02,978,54,36
Iran (Islamic Republic of),2020-03-03,1501,66,36
Iran (Islamic Republic of),2020-03-04,2336,77,36
Iran (Islamic Republic of),2020-03-05,2922,92,36
Iran (Islamic Republic of),2020-03-06,3513,107,36
Iran (Islamic Republic of),2020-03-07,4747,124,36
Iran (Islamic Republic of),2020-03-08,5823,145,36
Iran (Islamic Republic of),2020-03-09,6566,194,36
Iran (Islamic Republic of),2020-03-10,7161,237,36
Iran (Islamic Republic of),2020-03-11,8042,291,36
Iran (Islamic Republic of),2020-03-12,9000,354,36
Iran (Islamic Republic of),2020-03-13,10075,429,36
Iran (Islamic Republic of),2020-03-14,11364,514,36
Iran (Islamic Republic of),2020-03-15,12729,611,36
Iran (Islamic Republic of),2020-03-16,13938,724,36
Iran (Islamic Republic of),2020-03-17,14991,853,36
Iran (Islamic Republic of),2020-03-18,16169,988,36
Iran (Islamic Republic of),2020-03-19,17361,1135,36
Iran (Islamic Republic of),2020-03-20,18407,1284,36
Iran (Islamic Republic of),2020-03-21,19644,1433,36
Iran (Islamic Republic of),2020-03-22,20610,1556,36
Iran (Islamic Republic of),2020-03-23,21638,1685,36
Iran (Islamic Republic of),2020-03-24,23049,1812,36
Iran (Islamic Republic of),2020-03-25,24811,1934,36
Iraq,2020-03-04,26,2,22
Iraq,2020-03-05,31,2,22
Iraq,2020-03-06,38,2,22
Iraq,2020-03-07,54,4,22
Iraq,2020-03-08,54,2,22
Iraq,2020-03-09,61,6,22
Iraq,2020-03-10,71,7,22
Iraq,2020-03-11,61,6,22
Iraq,2020-03-12,70,8,22
Iraq,2020-03-13,74,8,22
Iraq,2020-03-14,85,9,22
Iraq,2020-03-15,85,9,22
Iraq,2020-03-16,124,9,22
Iraq,2020-03-17,124,9,22
Iraq,2020-03-18,154,11,22
Iraq,2020-03-19,164,12,22
Iraq,2020-03-20,177,12,22
Iraq,2020-03-21,193,14,22
Iraq,2020-03-22,214,17,22
Iraq,2020-03-23,233,20,22
Iraq,2020-03-24,266,23,22
Iraq,2020-03-25,316,27,22
Ireland,2020-03-11,35,1,15
Ireland,2020-03-12,43,1,15
Ireland,2020-03-13,70,1,15
Ireland,2020-03-14,91,1,15
Ireland,2020-03-15,129,2,15
Ireland,2020-03-16,169,2,15
Ireland,2020-03-17,223,2,15
Ireland,2020-03-18,292,2,15
Ireland,2020-03-19,366,2,15
Ireland,2020-03-20,557,3,15
Ireland,2020-03-21,683,3,15
Ireland,2020-03-22,785,3,15
Ireland,2020-03-23,906,4,15
Ireland,2020-03-24,1125,6,15
Ireland,2020-03-25,1329,7,15
Italy,2020-02-23,79,2,32
Italy,2020-02-24,132,2,32
Italy,2020-02-25,229,6,32
Italy,2020-02-26,322,11,32
Italy,2020-02-27,400,12,32
Italy,2020-02-28,650,17,32
Italy,2020-02-29,888,21,32
Italy,2020-03-01,1128,29,32
Italy,2020-03-02,1689,35,32
Italy,2020-03-03,1835,52,32
Italy,2020-03-04,2502,80,32
Italy,2020-03-05,3089,107,32
Italy,2020-03-06,3858,148,32
Italy,2020-03-07,4636,197,32
Italy,2020-03-08,5883,233,32
Italy,2020-03-09,7375,366,32
Italy,2020-03-10,9172,464,32
Italy,2020-03-11,10149,631,32
Italy,2020-03-12,12462,827,32
Italy,2020-03-13,15113,1016,32
Italy,2020-03-14,17660,1268,32
Italy,2020-03-15,17750,1441,32
Italy,2020-03-16,23980,1811,32
Italy,2020-03-17,27980,2158,32
Italy,2020-03-18,31506,2505,32
Italy,2020-03-19,35713,2978,32
Italy,2020-03-20,41035,3407,32
Italy,2020-03-21,47021,4032,32
Italy,2020-03-22,53578,4827,32
Italy,2020-03-23,59138,5476,32
Italy,2020-03-24,63927,6077,32
Italy,2020-03-25,69176,6820,32
Japan,2020-02-13,29,1,42
Japan,2020-02-14,30,1,42
Japan,2020-02-15,38,1,42
Japan,2020-02-16,52,1,42
Japan,2020-02-17,59,1,42
Japan,2020-02-18,59,1,42
Japan,2020-02-19,66,1,42
Japan,2020-02-20,84,1,42
Japan,2020-02-21,93,1,42
Japan,2020-02-22,105,1,42
Japan,2020-02-23,132,1,42
Japan,2020-02-24,144,1,42
Japan,2020-02-25,144,1,42
Japan,2020-02-26,164,1,42
Japan,2020-02-27,186,3,42
Japan,2020-02-28,210,3,42
Japan,2020-02-29,230,3,42
Japan,2020-03-01,239,5,42
Japan,2020-03-02,254,6,42
Japan,2020-03-03,254,6,42
Japan,2020-03-04,268,6,42
Japan,2020-03-05,317,6,42
Japan,2020-03-06,349,6,42
Japan,2020-03-07,408,6,42
Japan,2020-03-08,455,6,42
Japan,2020-03-09,488,7,42
Japan,2020-03-10,514,9,42
Japan,2020-03-11,568,12,42
Japan,2020-03-12,619,15,42
Japan,2020-03-13,675,19,42
Japan,2020-03-14,737,21,42
Japan,2020-03-15,780,22,42
Japan,2020-03-16,814,24,42
Japan,2020-03-17,824,28,42
Japan,2020-03-18,829,28,42
Japan,2020-03-19,873,29,42
Japan,2020-03-20,950,33,42
Japan,2020-03-21,1007,35,42
Japan,2020-03-22,1046,36,42
Japan,2020-03-23,1089,41,42
Japan,2020-03-24,1128,42,42
Japan,2020-03-25,1193,43,42
Lebanon,2020-03-10,41,1,16
Lebanon,2020-03-11,41,1,16
Lebanon,2020-03-12,61,2,16
Lebanon,2020-03-13,66,2,16
Lebanon,2020-03-14,93,3,16
Lebanon,2020-03-15,93,3,16
Lebanon,2020-03-16,99,3,16
Lebanon,2020-03-17,120,3,16
Lebanon,2020-03-18,120,3,16
Lebanon,2020-03-19,133,4,16
Lebanon,2020-03-20,149,4,16
Lebanon,2020-03-21,163,4,16
Lebanon,2020-03-22,230,4,16
Lebanon,2020-03-23,248,4,16
Lebanon,2020-03-24,267,4,16
Lebanon,2020-03-25,304,4,16
Luxembourg,2020-03-14,38,1,12
Luxembourg,2020-03-15,59,1,12
Luxembourg,2020-03-16,77,1,12
Luxembourg,2020-03-17,81,1,12
Luxembourg,2020-03-18,140,1,12
Luxembourg,2020-03-19,210,2,12
Luxembourg,2020-03-20,345,4,12
Luxembourg,2020-03-21,484,5,12
Luxembourg,2020-03-22,670,8,12
Luxembourg,2020-03-23,798,8,12
Luxembourg,2020-03-24,875,8,12
Luxembourg,2020-03-25,1099,8,12
Morocco,2020-03-10,3,1,16
Morocco,2020-03-11,5,1,16
Morocco,2020-03-12,5,1,16
Morocco,2020-03-13,6,1,16
Morocco,2020-03-14,7,1,16
Morocco,2020-03-15,18,1,16
Morocco,2020-03-16,28,1,16
Morocco,2020-03-17,37,1,16
Morocco,2020-03-18,44,2,16
Morocco,2020-03-19,54,2,16
Morocco,2020-03-20,63,2,16
Morocco,2020-03-21,86,3,16
Morocco,2020-03-22,96,3,16
Morocco,2020-03-23,115,4,16
Morocco,2020-03-24,134,4,16
Morocco,2020-03-25,170,5,16
Norway,2020-03-13,621,1,13
Norway,2020-03-14,621,1,13
Norway,2020-03-15,907,1,13
Norway,2020-03-16,1077,1,13
Norway,2020-03-17,1169,3,13
Norway,2020-03-18,1308,3,13
Norway,2020-03-19,1423,3,13
Norway,2020-03-20,1552,6,13
Norway,2020-03-21,1742,7,13
Norway,2020-03-22,1926,7,13
Norway,2020-03-23,2132,7,13
Norway,2020-03-24,2371,8,13
Norway,2020-03-25,2566,10,13
Panama,2020-03-11,7,1,15
Panama,2020-03-12,14,1,15
Panama,2020-03-13,27,1,15
Panama,2020-03-14,36,1,15
Panama,2020-03-15,43,1,15
Panama,2020-03-16,43,1,15
Panama,2020-03-17,69,1,15
Panama,2020-03-18,86,1,15
Panama,2020-03-19,109,1,15
Panama,2020-03-20,137,1,15
Panama,2020-03-21,200,1,15
Panama,2020-03-22,245,3,15
Panama,2020-03-23,313,3,15
Panama,2020-03-24,345,6,15
Panama,2020-03-25,443,6,15
Philippines,2020-02-02,2,1,53
Philippines,2020-02-03,2,1,53
Philippines,2020-02-04,2,1,53
Philippines,2020-02-05,2,1,53
Philippines,2020-02-06,3,1,53
Philippines,2020-02-07,3,1,53
Philippines,2020-02-08,3,1,53
Philippines,2020-02-09,3,1,53
Philippines,2020-02-10,3,1,53
Philippines,2020-02-11,3,1,53
Philippines,2020-02-12,3,1,53
Philippines,2020-02-13,3,1,53
Philippines,2020-02-14,3,1,53
Philippines,2020-02-15,3,1,53
Philippines,2020-02-16,3,1,53
Philippines,2020-02-17,3,1,53
Philippines,2020-02-18,3,1,53
Philippines,2020-02-19,3,1,53
Philippines,2020-02-20,3,1,53
Philippines,2020-02-21,3,1,53
Philippines,2020-02-22,3,1,53
Philippines,2020-02-23,3,1,53
Philippines,2020-02-24,3,1,53
Philippines,2020-02-25,3,1,53
Philippines,2020-02-26,3,1,53
Philippines,2020-02-27,3,1,53
Philippines,2020-02-28,3,1,53
Philippines,2020-02-29,3,1,53
Philippines,2020-03-01,3,1,53
Philippines,2020-03-02,3,1,53
Philippines,2020-03-03,3,1,53
Philippines,2020-03-04,3,1,53
Philippines,2020-03-05,3,1,53
Philippines,2020-03-06,5,1,53
Philippines,2020-03-07,5,1,53
Philippines,2020-03-08,6,1,53
Philippines,2020-03-09,10,1,53
Philippines,2020-03-10,33,1,53
Philippines,2020-03-11,33,1,53
Philippines,2020-03-12,49,2,53
Philippines,2020-03-13,52,2,53
Philippines,2020-03-14,64,6,53
Philippines,2020-03-15,111,6,53
Philippines,2020-03-16,140,12,53
Philippines,2020-03-17,142,12,53
Philippines,2020-03-18,187,14,53
Philippines,2020-03-19,202,17,53
Philippines,2020-03-20,230,18,53
Philippines,2020-03-21,230,18,53
Philippines,2020-03-22,380,25,53
Philippines,2020-03-23,380,25,53
Philippines,2020-03-24,462,33,53
Philippines,2020-03-25,552,35,53
Poland,2020-03-12,31,1,14
Poland,2020-03-13,49,1,14
Poland,2020-03-14,68,2,14
Poland,2020-03-15,104,3,14
Poland,2020-03-16,125,3,14
Poland,2020-03-17,177,4,14
Poland,2020-03-18,238,5,14
Poland,2020-03-19,287,5,14
Poland,2020-03-20,355,5,14
Poland,2020-03-21,425,5,14
Poland,2020-03-22,536,5,14
Poland,2020-03-23,634,7,14
Poland,2020-03-24,749,8,14
Poland,2020-03-25,901,10,14
San Marino,2020-03-02,8,1,24
San Marino,2020-03-03,10,1,24
San Marino,2020-03-04,10,1,24
San Marino,2020-03-05,15,1,24
San Marino,2020-03-06,22,1,24
San Marino,2020-03-07,23,1,24
San Marino,2020-03-08,26,1,24
San Marino,2020-03-09,37,1,24
San Marino,2020-03-10,49,2,24
San Marino,2020-03-11,62,2,24
San Marino,2020-03-12,66,3,24
San Marino,2020-03-13,67,5,24
San Marino,2020-03-14,73,5,24
San Marino,2020-03-15,92,5,24
San Marino,2020-03-16,98,7,24
